name	min_sharpe	mean_sharpe	mean_ann_ret	mean_total_ret	lieflow_influence	coverage	composite	eligible
hybrid fb c0.80 s25 w0.6 e0.50-1.00	-0.0538	0.6690	0.0460	0.1516	0.2144	96.35%	-100.0538	False
hybrid fb c0.80 s25 w0.6 e0.75-1.00	-0.0538	0.6690	0.0460	0.1516	0.2144	96.35%	-100.0538	False
hybrid fb c0.80 s25 w0.6 e0.25-1.00	-0.0538	0.6690	0.0460	0.1516	0.2144	96.35%	-100.0538	False
hybrid fb c0.90 s12 w0.2 e0.50-1.00	-0.4885	0.4558	0.0287	0.1068	0.0261	92.59%	-100.4885	False
hybrid fb c0.90 s12 w0.2 e0.75-1.00	-0.4885	0.4558	0.0287	0.1068	0.0261	92.59%	-100.4885	False
hybrid fb c0.90 s12 w0.2 e0.25-1.00	-0.4885	0.4558	0.0287	0.1068	0.0261	92.59%	-100.4885	False
hybrid fb c0.90 s12 w0.3 e0.50-1.00	-0.4883	0.4559	0.0287	0.1068	0.0261	92.59%	-100.4883	False
hybrid fb c0.90 s12 w0.3 e0.75-1.00	-0.4883	0.4559	0.0287	0.1068	0.0261	92.59%	-100.4883	False
hybrid fb c0.90 s12 w0.3 e0.25-1.00	-0.4883	0.4559	0.0287	0.1068	0.0261	92.59%	-100.4883	False
hybrid fb c0.90 s12 w0.4 e0.50-1.00	-0.4882	0.4560	0.0287	0.1068	0.0261	92.59%	-100.4882	False
hybrid fb c0.90 s12 w0.4 e0.75-1.00	-0.4882	0.4560	0.0287	0.1068	0.0261	92.59%	-100.4882	False
hybrid fb c0.90 s12 w0.4 e0.25-1.00	-0.4882	0.4560	0.0287	0.1068	0.0261	92.59%	-100.4882	False
hybrid fb c0.90 s12 w0.5 e0.50-1.00	-0.4880	0.4561	0.0287	0.1068	0.0261	92.59%	-100.4880	False
hybrid fb c0.90 s12 w0.5 e0.75-1.00	-0.4880	0.4561	0.0287	0.1068	0.0261	92.59%	-100.4880	False
hybrid fb c0.90 s12 w0.5 e0.25-1.00	-0.4880	0.4561	0.0287	0.1068	0.0261	92.59%	-100.4880	False
hybrid fb c0.90 s12 w0.6 e0.50-1.00	-0.4879	0.4561	0.0287	0.1068	0.0261	92.59%	-100.4879	False
hybrid fb c0.90 s12 w0.6 e0.75-1.00	-0.4879	0.4561	0.0287	0.1068	0.0261	92.59%	-100.4879	False
hybrid fb c0.90 s12 w0.6 e0.25-1.00	-0.4879	0.4561	0.0287	0.1068	0.0261	92.59%	-100.4879	False
hybrid fb c0.90 s14 w0.2 e0.50-1.00	-0.4735	0.4841	0.0307	0.1154	0.0261	92.59%	-100.4735	False
hybrid fb c0.90 s14 w0.2 e0.75-1.00	-0.4735	0.4841	0.0307	0.1154	0.0261	92.59%	-100.4735	False
hybrid fb c0.90 s14 w0.2 e0.25-1.00	-0.4735	0.4841	0.0307	0.1154	0.0261	92.59%	-100.4735	False
hybrid fb c0.90 s14 w0.3 e0.50-1.00	-0.4734	0.4842	0.0307	0.1154	0.0261	92.59%	-100.4734	False
hybrid fb c0.90 s14 w0.3 e0.75-1.00	-0.4734	0.4842	0.0307	0.1154	0.0261	92.59%	-100.4734	False
hybrid fb c0.90 s14 w0.3 e0.25-1.00	-0.4734	0.4842	0.0307	0.1154	0.0261	92.59%	-100.4734	False
hybrid fb c0.90 s14 w0.4 e0.50-1.00	-0.4732	0.4843	0.0307	0.1154	0.0261	92.59%	-100.4732	False
hybrid fb c0.90 s14 w0.4 e0.75-1.00	-0.4732	0.4843	0.0307	0.1154	0.0261	92.59%	-100.4732	False
hybrid fb c0.90 s14 w0.4 e0.25-1.00	-0.4732	0.4843	0.0307	0.1154	0.0261	92.59%	-100.4732	False
hybrid fb c0.90 s14 w0.5 e0.50-1.00	-0.4730	0.4843	0.0307	0.1155	0.0261	92.59%	-100.4730	False
hybrid fb c0.90 s14 w0.5 e0.75-1.00	-0.4730	0.4843	0.0307	0.1155	0.0261	92.59%	-100.4730	False
hybrid fb c0.90 s14 w0.5 e0.25-1.00	-0.4730	0.4843	0.0307	0.1155	0.0261	92.59%	-100.4730	False
hybrid fb c0.90 s14 w0.6 e0.50-1.00	-0.4729	0.4844	0.0307	0.1155	0.0261	92.59%	-100.4729	False
hybrid fb c0.90 s14 w0.6 e0.75-1.00	-0.4729	0.4844	0.0307	0.1155	0.0261	92.59%	-100.4729	False
hybrid fb c0.90 s14 w0.6 e0.25-1.00	-0.4729	0.4844	0.0307	0.1155	0.0261	92.59%	-100.4729	False
hybrid fb c0.90 s16 w0.2 e0.50-1.00	-0.4681	0.4839	0.0303	0.1143	0.0261	92.59%	-100.4681	False
hybrid fb c0.90 s16 w0.2 e0.75-1.00	-0.4681	0.4839	0.0303	0.1143	0.0261	92.59%	-100.4681	False
hybrid fb c0.90 s16 w0.2 e0.25-1.00	-0.4681	0.4839	0.0303	0.1143	0.0261	92.59%	-100.4681	False
hybrid fb c0.90 s16 w0.3 e0.50-1.00	-0.4680	0.4840	0.0303	0.1143	0.0261	92.59%	-100.4680	False
hybrid fb c0.90 s16 w0.3 e0.75-1.00	-0.4680	0.4840	0.0303	0.1143	0.0261	92.59%	-100.4680	False
hybrid fb c0.90 s16 w0.3 e0.25-1.00	-0.4680	0.4840	0.0303	0.1143	0.0261	92.59%	-100.4680	False
hybrid fb c0.90 s16 w0.4 e0.50-1.00	-0.4678	0.4841	0.0303	0.1143	0.0261	92.59%	-100.4678	False
hybrid fb c0.90 s16 w0.4 e0.75-1.00	-0.4678	0.4841	0.0303	0.1143	0.0261	92.59%	-100.4678	False
hybrid fb c0.90 s16 w0.4 e0.25-1.00	-0.4678	0.4841	0.0303	0.1143	0.0261	92.59%	-100.4678	False
hybrid fb c0.90 s16 w0.5 e0.50-1.00	-0.4677	0.4842	0.0303	0.1143	0.0261	92.59%	-100.4677	False
hybrid fb c0.90 s16 w0.5 e0.75-1.00	-0.4677	0.4842	0.0303	0.1143	0.0261	92.59%	-100.4677	False
hybrid fb c0.90 s16 w0.5 e0.25-1.00	-0.4677	0.4842	0.0303	0.1143	0.0261	92.59%	-100.4677	False
hybrid fb c0.90 s16 w0.6 e0.50-1.00	-0.4676	0.4843	0.0303	0.1143	0.0261	92.59%	-100.4676	False
hybrid fb c0.90 s16 w0.6 e0.75-1.00	-0.4676	0.4843	0.0303	0.1143	0.0261	92.59%	-100.4676	False
hybrid fb c0.90 s16 w0.6 e0.25-1.00	-0.4676	0.4843	0.0303	0.1143	0.0261	92.59%	-100.4676	False
hybrid fb c0.90 s18 w0.2 e0.50-1.00	-0.4858	0.4776	0.0297	0.1126	0.0261	92.59%	-100.4858	False
hybrid fb c0.90 s18 w0.2 e0.75-1.00	-0.4858	0.4776	0.0297	0.1126	0.0261	92.59%	-100.4858	False
hybrid fb c0.90 s18 w0.2 e0.25-1.00	-0.4858	0.4776	0.0297	0.1126	0.0261	92.59%	-100.4858	False
hybrid fb c0.90 s18 w0.3 e0.50-1.00	-0.4857	0.4777	0.0297	0.1126	0.0261	92.59%	-100.4857	False
hybrid fb c0.90 s18 w0.3 e0.75-1.00	-0.4857	0.4777	0.0297	0.1126	0.0261	92.59%	-100.4857	False
hybrid fb c0.90 s18 w0.3 e0.25-1.00	-0.4857	0.4777	0.0297	0.1126	0.0261	92.59%	-100.4857	False
hybrid fb c0.90 s18 w0.4 e0.50-1.00	-0.4855	0.4778	0.0297	0.1127	0.0261	92.59%	-100.4855	False
hybrid fb c0.90 s18 w0.4 e0.75-1.00	-0.4855	0.4778	0.0297	0.1127	0.0261	92.59%	-100.4855	False
hybrid fb c0.90 s18 w0.4 e0.25-1.00	-0.4855	0.4778	0.0297	0.1127	0.0261	92.59%	-100.4855	False
hybrid fb c0.90 s18 w0.5 e0.50-1.00	-0.4853	0.4779	0.0297	0.1127	0.0261	92.59%	-100.4853	False
hybrid fb c0.90 s18 w0.5 e0.75-1.00	-0.4853	0.4779	0.0297	0.1127	0.0261	92.59%	-100.4853	False
hybrid fb c0.90 s18 w0.5 e0.25-1.00	-0.4853	0.4779	0.0297	0.1127	0.0261	92.59%	-100.4853	False
hybrid fb c0.90 s18 w0.6 e0.50-1.00	-0.4852	0.4780	0.0297	0.1127	0.0261	92.59%	-100.4852	False
hybrid fb c0.90 s18 w0.6 e0.75-1.00	-0.4852	0.4780	0.0297	0.1127	0.0261	92.59%	-100.4852	False
hybrid fb c0.90 s18 w0.6 e0.25-1.00	-0.4852	0.4780	0.0297	0.1127	0.0261	92.59%	-100.4852	False
hybrid fb c0.90 s20 w0.2 e0.50-1.00	-0.4945	0.4592	0.0280	0.1086	0.0261	92.59%	-100.4945	False
hybrid fb c0.90 s20 w0.2 e0.75-1.00	-0.4945	0.4592	0.0280	0.1086	0.0261	92.59%	-100.4945	False
hybrid fb c0.90 s20 w0.2 e0.25-1.00	-0.4945	0.4592	0.0280	0.1086	0.0261	92.59%	-100.4945	False
hybrid fb c0.90 s20 w0.3 e0.50-1.00	-0.4943	0.4593	0.0280	0.1086	0.0261	92.59%	-100.4943	False
hybrid fb c0.90 s20 w0.3 e0.75-1.00	-0.4943	0.4593	0.0280	0.1086	0.0261	92.59%	-100.4943	False
hybrid fb c0.90 s20 w0.3 e0.25-1.00	-0.4943	0.4593	0.0280	0.1086	0.0261	92.59%	-100.4943	False
hybrid fb c0.90 s20 w0.4 e0.50-1.00	-0.4941	0.4594	0.0280	0.1086	0.0261	92.59%	-100.4941	False
hybrid fb c0.90 s20 w0.4 e0.75-1.00	-0.4941	0.4594	0.0280	0.1086	0.0261	92.59%	-100.4941	False
hybrid fb c0.90 s20 w0.4 e0.25-1.00	-0.4941	0.4594	0.0280	0.1086	0.0261	92.59%	-100.4941	False
hybrid fb c0.90 s20 w0.5 e0.50-1.00	-0.4939	0.4595	0.0280	0.1086	0.0261	92.59%	-100.4939	False
hybrid fb c0.90 s20 w0.5 e0.75-1.00	-0.4939	0.4595	0.0280	0.1086	0.0261	92.59%	-100.4939	False
hybrid fb c0.90 s20 w0.5 e0.25-1.00	-0.4939	0.4595	0.0280	0.1086	0.0261	92.59%	-100.4939	False
hybrid fb c0.90 s20 w0.6 e0.50-1.00	-0.4938	0.4596	0.0280	0.1087	0.0261	92.59%	-100.4938	False
hybrid fb c0.90 s20 w0.6 e0.75-1.00	-0.4938	0.4596	0.0280	0.1087	0.0261	92.59%	-100.4938	False
hybrid fb c0.90 s20 w0.6 e0.25-1.00	-0.4938	0.4596	0.0280	0.1087	0.0261	92.59%	-100.4938	False
hybrid fb c0.90 s22 w0.2 e0.50-1.00	-0.5119	0.4564	0.0277	0.1088	0.0261	92.59%	-100.5119	False
hybrid fb c0.90 s22 w0.2 e0.75-1.00	-0.5119	0.4564	0.0277	0.1088	0.0261	92.59%	-100.5119	False
hybrid fb c0.90 s22 w0.2 e0.25-1.00	-0.5119	0.4564	0.0277	0.1088	0.0261	92.59%	-100.5119	False
hybrid fb c0.90 s22 w0.3 e0.50-1.00	-0.5117	0.4565	0.0277	0.1089	0.0261	92.59%	-100.5117	False
hybrid fb c0.90 s22 w0.3 e0.75-1.00	-0.5117	0.4565	0.0277	0.1089	0.0261	92.59%	-100.5117	False
hybrid fb c0.90 s22 w0.3 e0.25-1.00	-0.5117	0.4565	0.0277	0.1089	0.0261	92.59%	-100.5117	False
hybrid fb c0.90 s22 w0.4 e0.50-1.00	-0.5115	0.4566	0.0277	0.1089	0.0261	92.59%	-100.5115	False
hybrid fb c0.90 s22 w0.4 e0.75-1.00	-0.5115	0.4566	0.0277	0.1089	0.0261	92.59%	-100.5115	False
hybrid fb c0.90 s22 w0.4 e0.25-1.00	-0.5115	0.4566	0.0277	0.1089	0.0261	92.59%	-100.5115	False
hybrid fb c0.90 s22 w0.5 e0.50-1.00	-0.5113	0.4567	0.0277	0.1089	0.0261	92.59%	-100.5113	False
hybrid fb c0.90 s22 w0.5 e0.75-1.00	-0.5113	0.4567	0.0277	0.1089	0.0261	92.59%	-100.5113	False
hybrid fb c0.90 s22 w0.5 e0.25-1.00	-0.5113	0.4567	0.0277	0.1089	0.0261	92.59%	-100.5113	False
hybrid fb c0.90 s22 w0.6 e0.50-1.00	-0.5111	0.4568	0.0277	0.1089	0.0261	92.59%	-100.5111	False
hybrid fb c0.90 s22 w0.6 e0.75-1.00	-0.5111	0.4568	0.0277	0.1089	0.0261	92.59%	-100.5111	False
hybrid fb c0.90 s22 w0.6 e0.25-1.00	-0.5111	0.4568	0.0277	0.1089	0.0261	92.59%	-100.5111	False
hybrid fb c0.90 s25 w0.2 e0.50-1.00	-0.5164	0.4499	0.0268	0.1070	0.0261	92.59%	-100.5164	False
hybrid fb c0.90 s25 w0.2 e0.75-1.00	-0.5164	0.4499	0.0268	0.1070	0.0261	92.59%	-100.5164	False
hybrid fb c0.90 s25 w0.2 e0.25-1.00	-0.5164	0.4499	0.0268	0.1070	0.0261	92.59%	-100.5164	False
hybrid fb c0.90 s25 w0.3 e0.50-1.00	-0.5162	0.4500	0.0268	0.1070	0.0261	92.59%	-100.5162	False
hybrid fb c0.90 s25 w0.3 e0.75-1.00	-0.5162	0.4500	0.0268	0.1070	0.0261	92.59%	-100.5162	False
hybrid fb c0.90 s25 w0.3 e0.25-1.00	-0.5162	0.4500	0.0268	0.1070	0.0261	92.59%	-100.5162	False
hybrid fb c0.90 s25 w0.4 e0.50-1.00	-0.5160	0.4501	0.0268	0.1070	0.0261	92.59%	-100.5160	False
hybrid fb c0.90 s25 w0.4 e0.75-1.00	-0.5160	0.4501	0.0268	0.1070	0.0261	92.59%	-100.5160	False
hybrid fb c0.90 s25 w0.4 e0.25-1.00	-0.5160	0.4501	0.0268	0.1070	0.0261	92.59%	-100.5160	False
hybrid fb c0.90 s25 w0.5 e0.50-1.00	-0.5158	0.4502	0.0268	0.1070	0.0261	92.59%	-100.5158	False
hybrid fb c0.90 s25 w0.5 e0.75-1.00	-0.5158	0.4502	0.0268	0.1070	0.0261	92.59%	-100.5158	False
hybrid fb c0.90 s25 w0.5 e0.25-1.00	-0.5158	0.4502	0.0268	0.1070	0.0261	92.59%	-100.5158	False
hybrid fb c0.90 s25 w0.6 e0.50-1.00	-0.5156	0.4503	0.0268	0.1070	0.0261	92.59%	-100.5156	False
hybrid fb c0.90 s25 w0.6 e0.75-1.00	-0.5156	0.4503	0.0268	0.1070	0.0261	92.59%	-100.5156	False
hybrid fb c0.90 s25 w0.6 e0.25-1.00	-0.5156	0.4503	0.0268	0.1070	0.0261	92.59%	-100.5156	False
hybrid fb c0.95 s12 w0.2 e0.50-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.2 e0.75-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.2 e0.25-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.3 e0.50-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.3 e0.75-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.3 e0.25-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.4 e0.50-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.4 e0.75-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.4 e0.25-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.5 e0.50-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.5 e0.75-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.5 e0.25-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.6 e0.50-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.6 e0.75-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s12 w0.6 e0.25-1.00	-0.4820	0.4599	0.0291	0.1076	0.0000	92.06%	-100.4820	False
hybrid fb c0.95 s14 w0.2 e0.50-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.2 e0.75-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.2 e0.25-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.3 e0.50-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.3 e0.75-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.3 e0.25-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.4 e0.50-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.4 e0.75-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.4 e0.25-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.5 e0.50-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.5 e0.75-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.5 e0.25-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.6 e0.50-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.6 e0.75-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s14 w0.6 e0.25-1.00	-0.4652	0.4891	0.0312	0.1164	0.0000	92.06%	-100.4652	False
hybrid fb c0.95 s16 w0.2 e0.50-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.2 e0.75-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.2 e0.25-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.3 e0.50-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.3 e0.75-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.3 e0.25-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.4 e0.50-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.4 e0.75-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.4 e0.25-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.5 e0.50-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.5 e0.75-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.5 e0.25-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.6 e0.50-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.6 e0.75-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s16 w0.6 e0.25-1.00	-0.4618	0.4880	0.0306	0.1151	0.0000	92.06%	-100.4618	False
hybrid fb c0.95 s18 w0.2 e0.50-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.2 e0.75-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.2 e0.25-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.3 e0.50-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.3 e0.75-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.3 e0.25-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.4 e0.50-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.4 e0.75-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.4 e0.25-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.5 e0.50-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.5 e0.75-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.5 e0.25-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.6 e0.50-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.6 e0.75-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s18 w0.6 e0.25-1.00	-0.4756	0.4837	0.0302	0.1139	0.0000	92.06%	-100.4756	False
hybrid fb c0.95 s20 w0.2 e0.50-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.2 e0.75-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.2 e0.25-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.3 e0.50-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.3 e0.75-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.3 e0.25-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.4 e0.50-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.4 e0.75-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.4 e0.25-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.5 e0.50-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.5 e0.75-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.5 e0.25-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.6 e0.50-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.6 e0.75-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s20 w0.6 e0.25-1.00	-0.4801	0.4672	0.0287	0.1102	0.0000	92.06%	-100.4801	False
hybrid fb c0.95 s22 w0.2 e0.50-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.2 e0.75-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.2 e0.25-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.3 e0.50-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.3 e0.75-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.3 e0.25-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.4 e0.50-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.4 e0.75-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.4 e0.25-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.5 e0.50-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.5 e0.75-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.5 e0.25-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.6 e0.50-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
hybrid fb c0.95 s22 w0.6 e0.75-1.00	-0.4941	0.4661	0.0285	0.1108	0.0000	92.06%	-100.4941	False
